भागना	भाग रही होगी	V;2;SG;PROG;LGSPEC3;FEM
आग्रह करना	आग्रह करती होती	V;3;PL;HAB;LGSPEC4;FEM
नापना	नाप रहे थे	V;2;PL;PROG;PST;MASC
चढ़ना	चढ़ा था	V;3;SG;PRF;PST;MASC
हस्तमैथुन करना	हस्तमैथुन कियी हो	V;2;SG;PRF;SBJV;FEM
झूठ बोलना	यूठ बोल रहीं	V;1;PL;SBJV;FEM
बहना	बह रही थी	V;3;SG;PROG;PST;FEM
चुनना	चुना हो	V;2;SG;PRF;SBJV;MASC
सुधार करना	सुधार कर रही होती	V;3;SG;PROG;LGSPEC4;FEM
टूटना	टूटते होंगे	V;3;PL;HAB;LGSPEC3;MASC
डाउनलोड करना	डाउनलोड कर रही थी	V;2;SG;PROG;PST;FEM
जाना	जाा है	V;3;SG;PRF;PRS;MASC
ग़लत करना	ग़लत करती	V;V.PTCP;FEM;PL;PFV
जानना	जान रही होती	V;2;SG;PROG;LGSPEC4;FEM
नफ़रत करना	यू रतू तया	V;1;SG;SBJV
अपनाना	अपना रहा होगा	V;2;SG;PROG;LGSPEC3;MASC
भुनना	भुनी होती	V;1;SG;PRF;LGSPEC4;FEM
टेंटुआ दबाना	टेंटुआ दबाती होती	V;2;PL;HAB;LGSPEC4;FEM
बन्द करना	बन्द करती हूँगी	V;1;SG;HAB;LGSPEC3;FEM
चूसना	चूसी होगी	V;2;PL;PRF;LGSPEC3;FEM
कमाना	कमा रहे हैं	V;1;PL;PROG;PRS;MASC
अंगारा हो जाना	अंगारा हो जा रहा होगा	V;2;SG;PROG;LGSPEC3;MASC
कसना	कसी है	V;3;SG;PRF;PRS;FEM
कसना	कसते थे	V;2;PL;HAB;PST;MASC
ख़रीदना	ख़रीदते हों	V;3;PL;HAB;SBJV;MASC
डाउनलोड करना	डाउनलोड करती हैं	V;1;PL;HAB;PRS;FEM
जलाना	जलाई होती	V;1;PL;PRF;LGSPEC4;FEM
दिलाना	दिला रहे हों	V;1;PL;PROG;SBJV;MASC
कोशिश करना	कोशिश करती थीं	V;1;PL;HAB;PST;FEM
तैरना	तैरयी होती	V;3;PL;PRF;LGSPEC4;FEM
इंतज़ार करना	इंतज़ार किये होते	V;1;PL;PRF;LGSPEC4;MASC
आरम्भ करना	आरम्भ करती हूँगी	V;1;SG;HAB;LGSPEC3;FEM
प्राप्त करना	प्राप्त करता था	V;1;SG;HAB;PST;MASC
उलटी करना	उलटी कर रही है	V;2;SG;PROG;PRS;FEM
पकाना	पका रहे होते	V;2;PL;PROG;LGSPEC4;MASC
चोरी करना	चोरी करते हो	V;2;PL;HAB;SBJV;MASC
उबलना	उबली है	V;2;SG;PRF;PRS;FEM
बचना	बच रहे होंगे	V;1;PL;PROG;LGSPEC3;MASC
अपलोड करना	अपलोड कियी हों	V;1;PL;PRF;SBJV;FEM
घृणा करना	घृणा करता हो	V;V.PTCP;MASC;SG;PFV
सूखना	सूखती होती	V;3;SG;HAB;LGSPEC4;FEM
मरोड़ना	मरोड़ती थी	V;1;SG;HAB;PST;FEM
सूंघना	सूंघते होंगे	V;3;PL;HAB;LGSPEC3;MASC
ख़ून करना	ख़ून कर रहे हैं	V;1;PL;PROG;PRS;MASC
झगड़ना	झगड़ रहा था	V;3;SG;PROG;PST;MASC
फैलना	है सझाएंगे	V;1;PL;SBJV
उछलना	उछलती	V;V.PTCP;FEM;PL;PFV
कूटना	कूट रही हो	V;2;PL;PROG;PRS;FEM
उछलना	यछ नकलेंगी	V;3;PL;SBJV;FEM
हटना	हट रही होती	V;1;PL;PROG;LGSPEC4;FEM
घूमना	घूमये होते	V;1;PL;PRF;LGSPEC4;MASC
छिपाना	छिपाती हों	V;3;PL;HAB;SBJV;FEM
तुलाना	तुला रहे होते	V;1;PL;PROG;LGSPEC4;MASC
पीटना	पीटती होगी	V;3;SG;HAB;LGSPEC3;FEM
चूमना	चूम रहे हो	V;2;PL;PROG;SBJV;MASC
शिकार करना	अिकार करया हो	V;3;SG;SBJV;MASC
पढ़ना	पढ़ता हो	V;2;SG;IMP;INFM
बाटना	बाटती थी	V;2;SG;HAB;PST;FEM
उतरना	उतरयी होती	V;1;PL;PRF;LGSPEC4;FEM
दबाना	यह दबाए	V;3;SG;SBJV;MASC
निभाना	तू बााा	V;2;SG;IMP;INFM
छीपना	छीपी होंगी	V;1;PL;PRF;LGSPEC3;FEM
उलटी करना	उलटी कर रही होती	V;3;SG;PROG;LGSPEC4;FEM
तौबा करना	यौ ा कियलाए	V;3;SG;SBJV;FEM
शुक्रिया करना	यु ्यिया कयया	V;1;SG;SBJV
जगना	जगते होंगे	V;3;PL;HAB;LGSPEC3;MASC
खोलना	खोलया होता	V;3;SG;PRF;LGSPEC4;MASC
अपलोड करना	अपलोड किता हो	V;2;SG;IMP;INFM
लगना	लगी होती	V;1;SG;PRF;LGSPEC4;FEM
मुड़ना	मुड़ई हो	V;2;PL;PRF;SBJV;FEM
बन्द करना	बन्द कर रही हैं	V;1;PL;PROG;PRS;FEM
नापना	नापती होती	V;3;SG;HAB;LGSPEC4;FEM
पढ़ाना	पढ़ाते होगे	V;2;PL;HAB;LGSPEC3;MASC
दबाना	यह दबें	V;3;PL;SBJV
रखना	रखे होंगे	V;3;PL;PRF;LGSPEC3;MASC
निर्माण करना	निर्माण करता हो	V;V.PTCP;MASC;SG;PFV
भुनना	भ नी हों	V;1;PL;SBJV;FEM
डाउनलोड करना	डाउनलोड कर रहे हो	V;2;PL;PROG;PRS;MASC
त्यागना	त्याग रही होगी	V;2;SG;PROG;LGSPEC3;FEM
जगना	जग रहे हैं	V;3;PL;PROG;PRS;MASC
कहना	कह रहे हो	V;2;PL;PROG;SBJV;MASC
इनकार करना	इनकार करती होती	V;1;SG;HAB;LGSPEC4;FEM
स्वप्न देखना	स्वप्न देखता हो	V;2;SG;IMP;INFM
छीपना	छीपी होती	V;2;PL;PRF;LGSPEC4;FEM
ले जाना	ले जाये थे	V;2;PL;PRF;PST;MASC
रखना	रखती होती	V;2;SG;HAB;LGSPEC4;FEM
हस्तमैथुन करना	हस्तमैथुन करती थीं	V;1;PL;HAB;PST;FEM
ख़तना करना	ख़तना किये होगे	V;2;PL;PRF;LGSPEC3;MASC
ख़ून करना	ख़ून तिती हो	V;2;PL;SBJV;FEM
हस्तमैथुन करना	हस्तमैथुन करते हो	V;2;PL;HAB;PRS;MASC
भागना	खभट होते	V;2;PL;PRF;LGSPEC4;MASC
बिकना	बिकी थी	V;1;SG;PRF;PST;FEM
शुरू करना	शुरू किया होगा	V;2;SG;PRF;LGSPEC3;MASC
मिटना	मिटती थीं	V;1;PL;HAB;PST;FEM
पड़ना	पड़ी है	V;2;SG;PRF;PRS;FEM
मस्ती करना	मस्ती करते हैं	V;3;PL;HAB;PRS;MASC
स्वप्न देखना	स्वप्न देख रहे हों	V;1;PL;PROG;SBJV;MASC
सूखना	सूखी होंगी	V;3;PL;PRF;LGSPEC3;FEM
शिकार करना	शिकार किये थे	V;1;PL;PRF;PST;MASC
स्वप्न देखना	स्वप्न देखई हो	V;3;SG;PRF;SBJV;FEM
रचना	रचती थी	V;2;SG;HAB;PST;FEM
सकना	सक रहा हो	V;3;SG;PROG;SBJV;MASC
सुस्ताना	सुस्ता रहे हो	V;2;PL;PROG;SBJV;MASC
बरसना	बरसते होते	V;2;PL;HAB;LGSPEC4;MASC
तैरना	तैरते होते	V;2;PL;HAB;LGSPEC4;MASC
घुस करना	घुस करते थे	V;2;PL;HAB;PST;MASC
उतरना	उतरा है	V;3;SG;PRF;PRS;MASC
बचाना	बचाती होगी	V;2;SG;HAB;LGSPEC3;FEM
इस्तेमाल करना	इस्तेमाल करती होती	V;3;PL;HAB;LGSPEC4;FEM
आश्चर्य करना	आश्चर्य करा है	V;2;SG;PRF;PRS;MASC
कोशिश करना	कोशिश कर रहा हूँ	V;1;SG;PROG;SBJV;MASC
रोकना	रोकयी होती	V;2;PL;PRF;LGSPEC4;FEM
डलवाना	डलवाी होगी	V;2;SG;PRF;LGSPEC3;FEM
खाँसना	खाँस रहा था	V;3;SG;PROG;PST;MASC
बिखरना	बिखरती हो	V;V.PTCP;FEM;SG;PFV
समझाना	समझाते होते	V;2;PL;HAB;LGSPEC4;MASC
पकाना	पकाया था	V;2;SG;PRF;PST;MASC
हिलना	हिला है	V;3;SG;PRF;PRS;MASC
ठीक होना	ठीक होता है	V;2;SG;HAB;PRS;MASC
अनुवाद करना	अनुवाद कर रही हूँ	V;1;SG;PROG;SBJV;FEM
चलाना	चलाते हो	V;2;PL;HAB;PRS;MASC
पिटना	पिटती होगी	V;3;SG;HAB;LGSPEC3;FEM
तैराना	तैराता था	V;2;SG;HAB;PST;MASC
छेड़ना	छेड़ रही है	V;1;SG;PROG;PRS;FEM
चढ़ना	चढ़ी है	V;2;SG;PRF;PRS;FEM
ख़ून करना	ख़ून कियी थी	V;3;SG;PRF;PST;FEM
बिलबिलाना	बिलबिला रहा होता	V;1;SG;PROG;LGSPEC4;MASC
लूटना	लूटी होंगी	V;3;PL;PRF;LGSPEC3;FEM
रहना	रहती होगी	V;3;SG;HAB;LGSPEC3;FEM
मोड़ना	मोड़ रही हो	V;2;PL;PROG;SBJV;FEM
चुनना	चुनते हैं	V;3;PL;HAB;PRS;MASC
जागना	जागते होते	V;1;PL;HAB;LGSPEC4;MASC
छीपना	छीप रही हो	V;2;PL;PROG;PRS;FEM
प्रवेश करना	प्रवेश कर रही हैं	V;1;PL;PROG;PRS;FEM
ऐसी तैसी करना	ऐसी तैसी करती होगी	V;3;SG;HAB;LGSPEC3;FEM
गिरफ़्तार करना	गिरफ़्तार करती हैं	V;3;PL;HAB;PRS;FEM
छिपाना	छिपाा हो	V;2;SG;SBJV;MASC
उठाना	उठाये थे	V;2;PL;PRF;PST;MASC
डरना	डरया होता	V;3;SG;PRF;LGSPEC4;MASC
सूजना	सूजता होता	V;2;SG;HAB;LGSPEC4;MASC
छीनना	छीनती हो	V;2;SG;HAB;SBJV;FEM
भूलना	भ ती हों	V;1;PL;SBJV;FEM
निकलना	निकलना	V;NFIN;LGSPEC2
कमाना	कमाती है	V;2;SG;HAB;PRS;FEM
सामने आना	सामने आा होगा	V;2;SG;PRF;LGSPEC3;MASC
चाहना	चाहा होता	V;1;SG;PRF;LGSPEC4;MASC
रोकना	रोकता था	V;1;SG;HAB;PST;MASC
त्यागना	त्याग रहा हूँ	V;1;SG;PROG;SBJV;MASC
भेजना	भेज रही थी	V;2;SG;PROG;PST;FEM
चूमना	तू हूँ	V;1;SG;SBJV
बैठना	बैठना	V;NFIN;LGSPEC1
तौबा करना	तौबा किया था	V;1;SG;PRF;PST;MASC
छींकना	छींकता हो	V;V.PTCP;MASC;SG;PFV
अपलोड करना	ये ोिे निककेंगे	V;3;PL;SBJV
तैराना	तोरते हो	V;2;PL;SBJV;FEM
अपलोड करना	अपलोड करये हो	V;2;PL;PRF;PRS;MASC
मरोड़ना	मरोड़ता है	V;3;SG;HAB;PRS;MASC
चूमना	चूमते होंगे	V;3;PL;HAB;LGSPEC3;MASC
बिलबिलाना	हि समझाएंगे	V;1;PL;SBJV;MASC
घूमना	घूम रहे होंगे	V;3;PL;PROG;LGSPEC3;MASC
तैराना	ये निकलेंगे	V;3;PL;SBJV
आराम करना	आराम करता है	V;3;SG;HAB;PRS;MASC
आश्चर्य करना	आश्चर्य कर रहा होता	V;2;SG;PROG;LGSPEC4;MASC
उबलना	उबलई हो	V;2;PL;PRF;SBJV;FEM
आरम्भ करना	आरम्भ किये होंगे	V;3;PL;PRF;LGSPEC3;MASC
गुणा करना	गुणा करती	V;V.PTCP;FEM;PL;IPFV
हारना	हारती थी	V;1;SG;HAB;PST;FEM
कहना	कही होती	V;1;SG;PRF;LGSPEC4;FEM
माफ़ करना	माफ़ कर रहे थे	V;1;PL;PROG;PST;MASC
घुमाना	घुमाते होंगे	V;3;PL;HAB;LGSPEC3;MASC
माफ़ करना	माफ़ किया हूँ	V;1;SG;SBJV;MASC
भूलना	भूलती थी	V;1;SG;HAB;PST;FEM
बचना	बचती	V;V.PTCP;FEM;PL;PFV
तैयार करना	तैयार किया होता	V;1;SG;PRF;LGSPEC4;MASC
अपलोड करना	अपलोड करते होंगे	V;1;PL;HAB;LGSPEC3;MASC
स्थापित करना	स्थापित किये थे	V;2;PL;PRF;PST;MASC
अंगारे बरसना	अंगारे बरस रहे होते	V;1;PL;PROG;LGSPEC4;MASC
अंगारों पर पैर रखना	अंगारों पर पैर रखती हूँ	V;1;SG;HAB;PRS;FEM
मक्खन लगाना	मक्खन लगा रहे हो	V;2;PL;PROG;PRS;MASC
जपना	जप रहे हैं	V;3;PL;PROG;PRS;MASC
चाटना	चाटती हो	V;2;SG;HAB;SBJV;FEM
चूमना	चूमती थी	V;3;SG;HAB;PST;FEM
पाना	पाा था	V;2;SG;PRF;PST;MASC
जागना	जागते होंगे	V;3;PL;HAB;LGSPEC3;MASC
रचना	रचा है	V;2;SG;PRF;PRS;MASC
तैयार करना	तैयार करती थीं	V;1;PL;HAB;PST;FEM
झांकना	झांक रहा था	V;1;SG;PROG;PST;MASC
शुक्रिया करना	शुक्रिया करती थी	V;1;SG;HAB;PST;FEM
फँसना	यँ सेकेंगे	V;3;PL;SBJV;MASC
झुकना	झुकी होंगी	V;1;PL;PRF;LGSPEC3;FEM
लाना	ला रही हूँगी	V;1;SG;PROG;LGSPEC3;FEM
पूजा करना	पूजा किती हो	V;2;PL;SBJV;FEM
बन्द करना	बन्द करती होती	V;2;PL;HAB;LGSPEC4;FEM
झाड़ना	झाड़े होते	V;3;PL;PRF;LGSPEC4;MASC
बिकना	बिक रही होगी	V;3;SG;PROG;LGSPEC3;FEM
चमकना	चमकी थी	V;3;SG;PRF;PST;FEM
बैठना	बैठता है	V;3;SG;HAB;PRS;MASC
खड़ा करना	खड़ा कियी होंगी	V;1;PL;PRF;LGSPEC3;FEM
रहना	रह रहे हैं	V;1;PL;PROG;PRS;MASC
सूजना	सूजा था	V;3;SG;PRF;PST;MASC
हटना	हट रहे होंगे	V;3;PL;PROG;LGSPEC3;MASC
भौंकना	भौंक रही हो	V;2;PL;PROG;PRS;FEM
त्यागना	य् ाह रहूँ	V;1;SG;SBJV
डाउनलोड करना	याउनलोड किया हो	V;3;SG;SBJV;MASC
प्रेम करना	प्रेम किया होगा	V;3;SG;PRF;LGSPEC3;MASC
घूमना	घूम रही होंगी	V;3;PL;PROG;LGSPEC3;FEM
मिटना	मिटता होता	V;1;SG;HAB;LGSPEC4;MASC
नापना	नाप रही होगी	V;2;PL;PROG;LGSPEC3;FEM
खोजना	खोज रही है	V;3;SG;PROG;PRS;FEM
भेजना	भेजती होती	V;2;SG;HAB;LGSPEC4;FEM
चोरी करना	चोरी किये होते	V;1;PL;PRF;LGSPEC4;MASC
पिघलना	पिघल रहे थें	V;3;PL;PROG;PST;MASC
बैठना	बैठती	V;V.PTCP;FEM;SG;IPFV
चुसना	चुसता हो	V;V.PTCP;MASC;SG;PFV
अनुवाद करना	अनुवाद किया हो	V;2;SG;PRF;SBJV;MASC
बाँधना	बाँध रहा हूँ	V;1;SG;PROG;SBJV;MASC
